---PRX_ok---
The entities that are used only in DTDs are referred to as | Parameter entities
CDATA means: | character data
An element declaration has the following syntax: | <!ELEMENT element-name category>
<!ELEMENT element-name category> | #PCDATA
_______ can validate your XML against a DTD | Internet Explorer 5.0
Schema is an _____ based alternative | XML
An XML Schema describes the structure of an XML ____ | document
XSD is: | XML Schema Definition
Which of these are not supported by XML Schema? | defines which files are child elements
XML Schemas are the Successors of | DTD
XML Schema became a W3C Recommendation | 02. May 2001
One of the greatest strength of XML Schemas is the support for | data types
With XML Schemas, the senders can ________ the data in a way that the receiver will understand | ...
With an extensible Schema definition you cannot: | All the above
A simple element is an XML element that can contain only | text
Which of these are not kinds of complex elements? | elements that contain only numbers
If an element has attributes, it is considered to be of complex types. | True
The syntax for defining an attribute is: <xs:attribute name="xxx" type="yyy"/>
A default value is automatically assigned to the attributes when no other value is specified. | true
Attributes are by default: | optional
If an XML element is of type "xs:date" and contain a string like "Hello World", the element will | not validate
Restrictions on XML elements are called | facets
To specify how whitespace characters should be handled, we would use the whiteSpace | constraints
An empty complex element cannot have any contents, only | attributes
How many indicators are present in Schema? | 7
XML DOM is: XML Document Object Model
XML DOM defines a standard way for | accessing and manipulating XML documents
The DOM is separated into how many different parts? | 3
XML DOM - defines a standard set of objects for XML documents only | true
The XML DOM is language- and platform | independent
The XML DOM define a standard set of ______ for XML | objects
Each attribute, element and text in the XML document represents a | node in the tree
Both Mozilla and Internet Explorer support W3C's DOM specification | t
There are differences between Internet Explorer's DOM and Mozilla's DOM. The most important difference is that how they handle | white-space text nodes
We can navigate between nodes with the use of their ________ to each other | relationship
Which of these are not the valid XML DOM relationships | nextNode
Internet Explorer will skip white-space text node that are generated between nodes (e.g. new-line characters), while Mozilla will not. | True
The ________ method returns a node list that contains all elements with the specified tag name in the same order as they appear in the source document. | getElementsByTagname()
The ________ method can be used to display the value of the specified attribute. | getAttribute()
The ______ method can be used to remove the specified node | removeChild()
How many parameters are there for deleteData() method ? | 2
The _____ method creates the new element node | createElement()
How many parameters are there for replaceData() method | 3
The _______ method is used to remove the attribute node. | removeAttributeNode()
An xsl:numbers do inserts a formatted numbers into the ____ | output
Stylesheet can do have ____ variables with the same name | several
Value of the local variable is bounded to which element | xsl:when
A _____ function returns number of nodes present in an argument node-set | count
"Position" function do returns the number equal to context position | True
DTD is: | Document Type Definition
It defines the document structure with a list of ____ | legal elements
DTD defines the document structure with a list of legal elements | true
A DTD can be declared inline in your XML document, or as an | external reference
If the DTD is included in your XML source file, it should be wrapped in a DOCTYPE definition with the following syntax | <!DOCTYPE root-element [element-declarations]>
<!DOCTYPE root-element [element-declarations]> | data
f the DTD is external to your XML source file, it should be wrapped in a DOCTYPE definition with the following syntax: | <!DOCTYPE root-element SYSTEM "filename">
With DTD, each of your XML files can carry a ________ of its own format with it. | description
Elements are the main building blocks of both | XML and HTML documents
Attributes provide _______ about elements. | extra information
Entities are variables used to define | common text
Entities are expanded when a document is parsed by an XML | parser
Which of these characters cannot be used as entity references in XML | S
PCDATA means: | parsed character data
CDATA is text that _____ be parsed by a parser. | will not
The item() method of XMLDOMNodeList and XMLDOMNamedNodeMap return the node present at specified index| true
The ContentHandler class provides implementations for the core interface of SAX:|true
The resolveEntity method of EntityResolver interface allow the application | To resolve external entity
What is XML?|Extensible Markup Language
Which Statement about xml is true?| Elements may nest but not overlap
What is the correct declaration syntax for the version of an XML document | <? xml version="1.0"/?>
How is an empty XML element defined? | All of the above
Which syntax is used to insert comments into an XML document | <!-This is a comment->
What does DTD stand for | Document Type Definition
Which statement is true | All XML elements must be properly closed
Which is not a correct name for an XML documents | <1dollar>
Which is not a correct name for an XML element | <first name>
What does XSL stand for?| eXtensible Stylesheet Language
For the XML parser to ignore a certain section of your XML document, which syntax is correct | <![CDATA[ Text to be ignored ]]>
XML is | Free and Extensible
XML is a Complement to | HTML
XML Schema is designed to | be self-descriptive
XML uses | an XML Schema to describe the data
XML Can be used to | Create new language
XML is the mother of | WAP and WML
XSL stands for | EXtensible Stylesheet Language
The World Wide Web Consortium (W3C) started to develop XSL because there was a need for | XML-based Stylesheet Language
XSL ________ how the XML document should be displayed | describes
XSL consists of three parts. Which are | XSLT, Xpath, XSL-FO
XSL processors do parses the XML source and tries to find out the matching _______ rule. | template
_____ in XSL do allow the element to be processed for multiple times, each time producing different result. |Modes
Templates are been ordered according to their ________ which can be specified with the priority attribute. | priority
An attributes can be accessed in the way similar to the elements. Notice ____ in front of the attribute name| @
Which of these axes which are used in XSL?| grand-parent
A _____ instruction do contains the template, which is been applied to each node selected with the select attribute. | xsl:for-each
The xsl:element generates the elements in at time of processing | true
The xsl:attribute do generates the elements in the time of processing. | true
The Copy and _______ constructs are used for the nodes copying. | copy-of
The ____ instruction do enables the conditional processing. | xsl:if
The xsl:choose element is used for the purpose of selection between the several possibilities. | True
what does the Option Explicit statement do | It does not allow the programmer to use variables without declaring them first.
The VBScript control structures behave ________ to their JavaScript counterparts and the VBScript control structure syntax is ________ the JavaScript syntax | differently, different than
What is wrong with the following VBScript code? 1 If (s = t) Then 2 u = s + t 3 ElseIf (s > t) Then 4 u = r 5 Else 6 u = n 7 End If| Nothing
What is wrong with the following VBScript code? 1 Select Case x 2 Case 1 3 Call MsgBox("1") 4 Case 2 5 Call MsgBox("2") 6 Case Else 7 Call MsgBox("?") 8 End Select | Nothing
Which VBScript function returns an integer indicating the variant subtype? |  VarType
What does the ScriptEngine function do?| It returns the type script being used
What is the underscore character used for in VBScript? | It is used as a line continuation character
Which of the following is true regarding the following code? MsgBox( "VBScript is fun!", , "Results" ) | The function should be preceded by the keyword Call
What does the ScriptEngine function do | It returns the type script being used.
The VBScript ________ function has the same purpose as JavaScript's window.prompt method | InputBox
Which of the following is a valid VBScript conversion function | CInt
Which of the following is true regarding Function procedures | The procedure can return a value by assigning a value to the Function procedure name
Which of the following is true regarding VBScript arrays? | VBScript arrays can be dynamically allocated
Which of the following string functions returns a string that does not contain any leading or trailing space characters | Trim
Which of the following functions searches a string for a substring and returns an index of the found substring if it is found | Instr
In VBScript, the unit of object-oriented programming is the ________. | class
Describing an object in terms of behaviors without concern for how those behaviors are actually implemented is called ___ | data abstraction
The keywords Property Let and Property Set are used for ________. | accessing Private class variables
Which of the following is true regarding VBScript classes? |  The Property Let method is used for non-object subtypes
Which top level XSLT element is used to define a variable in a stylesheet or template and to assign it a value | xsl:variable
The xsl:template is used to | Define a template that can be applied to a node to produce desired output
The xsl:if is used to | Evaluate a condition expression against the content of the xml file
In Xpath, which node has a parent node and it may have child node too | Text
In Xpath, how many type of nodes in the tree | 7
See the snipset below and choose one answer: <xsl:for-each select="LIST//TITLE">...</xsl:for-each> | Match all <TITLE> elements one or more level deep in the <LIST> element
See the snipset below and choose one answer: <xsl:template match="BOOK*position()!=2+"> <xsl:value-of select="."/> </xsl:template> | Select all BOOK elements that are not the second child of their parents
XSLT allows any kind of data to be transformed into | Boolean
See the snipset below and choose one answer | -2
W3C DOM uses both tree and object model concepts: | true
SAX uses : | Push parsing machenic for processing
Method getElementsByTagName return a node of list which will be stored as | XMLDOMNodeList object
xmlDoc.async= 'false' mean: | Complete document must be loaded before futher processing
Implements the method of ErrorHandler, EntityResolver, DTDHandler | DefaultHandler
SAX support random access: |false
In SAX, to provide customized DTD handling, application need to implement : | DTDHandler
Method hasChildNodes of XMLDOMNode mean | determine if a given node has child nodes or not
Property documentElement of DOMDocument object return | An object representing the root element if the XML document
XMLDOMNode implements the interface | IXMLDOMNode
Method characters() of ContentHandler interface receives events for | character data
Which browsers can view the visual effects created by filters and transitions
Which of the following is true regarding the DHTML mask filter: | It is used to create images with transparent foregrounds
Which is the proper method to set the mask color? | filter: mask( color = #CCFFFF )
Which of the following is true? | The invert filter applies a negative image effect
Which of the following is true? | The shadow filter property can be set to exactly 8 different values
Which of the following best describes the visual effect that alpha is used for | replacing text colors
Which of the following is not a property of the glow filter | direction
Which of the following is not a property of the blur filter | ( add, direction, strength) All of these are properties of the blur filter.
Which of the following is not a property of the wave filter? |  direction
The ________ property of the wave filter determines how many waves will be applied in the affected area | freq
The ________ property of the wave filter shifts the effect in space | phase
The ________ property of the wave filter determines the wave's amplitude | strength
Which of the following is true? | The dropShadow filter does not have a direction attribute
The first two parameters in the addPoint method ________. | sets the point source of the light
The third parameter in the addPoint method ________. | sets the height of the point source
The last parameter in the addPoint method ________. | sets the strength percentage
Which of the following is the proper method to apply a transition effect | element.filters( "blendTrans" ).apply();
The main difference between the blendTrans filters and the revealTrans filters is _________. |  The revealTrans filter has more transition effects than the blendTrans filter
________ makes it now possible for data manipulation to be shared by the server and the client. | all of the above
Which of the following is false? | The TDC outputs an interface like Microsoft Excel.
Which of the following is true? | Text qualifiers encapsulate the data in a field
The @ character is referred to as a______ | text qualifier
The character is referred to as a________. |  field delimiter
Which of the following is not a valid PARAM setting for TDC controls? |  <PARAM NAME = CLASSID: CLSID:333C7BC4-460F-11D0-BC04-0080C7055A83>
What does the following statement do? <SPAN ID = "colorName" STYLE = "font-family: monospace" DATASRC = "#Colors" DATAFLD = "ColorName"></SPAN><BR> | It assigns the TDC control named Colors to a span element for display purposes
What will value contain after the following code is executed assuming that Colors is a valid TDC control? value = Colors.recordset; |  It will contain the current indexed item of the datasource
When the TDC is bound to an element, the element's DATASRC attribute should be set to ________. | the name of the TDC object preceded by a #
The binding of TDC to a table requires setting the DATASRC property in the ________ | table element
Which of the following is true? |  The TDC handles creating table cells for output
The JavaScript keyword this always refers to ______ | the element in which the statement resides
The TDC method Reset is used for _____ | refreshing the display
Which of the following is false | The Sort property automatically displays the new order of the data
The TDC Filter property allows you to ________.| filter out all records that do not have a cell matching the text you specify
The Filter property should be in which of the following formats? | ColumnName = FilterText
How a data source is displayed by the browser depends on the ________.| element that the data source is bound to
Microsoft's Internet Explorer Web browser contains a ________ that executes VBScript code | interpreter
________ is a technology that allows a server-side script to create dynamic content that is sent to the client's browser | ASP
VBScript is ________ |  case sensitive like JavaScript
The VBScript '&' operator is used for ________.| string concatenation
The VBScript '+' operator is used for ________.| both a and b
The VBScript operator for inequality is which of the following | <>
Which of the following is not a VBScript sub-typ | variant
The all collection is a property of the ________ object | document
Consider the following HTML document. 1 <HTML> 2 <HEAD> 3 <TITLE>Children Collection</TITLE> 4 <SCRIPT LANGUAGE = "JavaScript"> 5 </SCRIPT> 6 </HEAD> 7 <BODY> 8 <P></P> 9 </BODY> 10 </HTML> Select the true statement. | The SCRIPT element is a direct child of the HEAD element.
Which of the following is the proper way to dynamically access the background color from within the script? | document.body.style.backgroundColor
Which of the following is the proper way to dynamically access the border width from within the script? | document.body.style.borderWidth
CSS positions can be either absolute or ________. | relative
What is the significance of the second function argument in the following line window.setInterval( "run()", 100 ); |  The value sets how often to run the function
Which of these is the proper function that stops a windows timer | clearInterval
Consider the following HTML document. <HTML> <HEAD> <TITLE>Frames collection</TITLE> </HEAD> <FRAMESET ROWS = "100, *"> <FRAME SRC = "top.html" NAME = "first"> <FRAME SRC = "" NAME = "second"> </FRAMESET> </HTML> Which of the following is the proper way to access the frame "second" from the script of an outside document? | parent.frames( " second" )
The ________ object contains information about the Web browser that is viewing the page. | navigator
What is stored inside the variable value after the following line of code is executed? var value = navigator.appVersion | It stores a string representing the version of the browser and other information.
With the ________, scripts can respond to a user moving the mouse, scrolling up or down the screen or entering keystrokes. | event model
The ________ attribute of the ________ element specifies another element that is identified by its ________ attribute | FOR, SCRIPT, ID
The ONLOAD event fires ________. | whenever an element finishes loading successfully
What does the following HTML document do? <HTML> <HEAD> <TITLE>DHTML Event Model - ONLOAD</TITLE> <SCRIPT LANGUAGE = "JavaScript"> var value = 0; function startTimer(){ window.setInterval( "updateTime()", 1000 ); } function updateTime(){ value++; pText.innerText = value; } </SCRIPT> </HEAD> <BODY ONLOAD = "startTimer()"> <P><A ID = "pText">0</A></P> </BODY> </HTML> | It counts the number of seconds elapsed viewing the page
The ONERROR event is used to handle all of these except | User errors.
Which of these is the command to enable error handling on a Web page | window.onError
Event ________ fires constantly whenever the mouse is in motion | ONMOUSEMOVE
If you used the ONMOUSEMOVE event to capture mouse events over an image, which of the following event properties would you use to capture the location of the mouse cursor relative to the image boundaries | offsetX / offsetY
What does the srcElement event property contain | A reference to the element that fired the event
When the mouse moves over an element which of the following is triggered |  ONMOUSEOVER
11 The ONFOCUS event fires when ________.| an element is clicked.
The ONBLUR event is associated with ________ | an element losing focus.
What is the effect of the following line of code? window.event.returnValue = true; | It returns a true value to signal the browser to continue its default event-handling action.
Event bubbling is _______. | the process of child elements passing events to their parent elements
________ fires when the right mouse button is clicked.| ONCONTEXTMENU
Which of the following is false? | Filters and transitions cannot be adjusted dynamically.
Which of the following statements regarding filters and transitions is false | They are applied on a client computer at run time by the server
Consider the following HTML document. 1 <!DOCTYPE html PUBLIC "-//W3C//DTD HTML 4.0 Transitional//EN"> 2 <HTML> 3 <HEAD> 4 <TITLE>Object Model</TITLE> 5 6 <SCRIPT LANGUAGE = "JavaScript"> 7 function start() 8 { 9 alert( pText.innerText ); 10 pText.innerText = "Thanks for coming."; 11 } 12 </SCRIPT> 13 14 </HEAD> 15 16 <BODY ONLOAD = start()> 17 18 <P ID = "pText">Welcome to our Web page!</P> 19 20 </BODY> 21 </HTML> Which of the following selections a true statement? | The pText object does not have an innerText attribute
In the following statement, the range of the variable element is ________. for ( var element in theArray ) total2 += theArray[ element ];| 0 to the array length - 1
What is the value of num assuming that all 12 elements of array test are initialized to 3? ++test[ 7 ]; var num = test[ 7 ]; | 4
In JavaScript, all objects and Arrays are passed to functions by ________ | reference
Call-by- ________ is the method of passing the argument's actual location in memory to a function. | reference
In JavaScript, numbers and boolean values are passed to functions by ____ |value
What is the effect of the join statement in the following code? | The join method will create a string from the values in theArray1
________ and ________ run slower when they are applied to large arrays | linear search, bubble sort
TThe java sort method uses ________ to sort the array passed to it | string comparison
What would the browser output if the following script is executed? < SCRIPT LANGUAGE = "JavaScript" > var array = [ [ 1, 2, 3 ], [ 1, 2, 3 ] ]; for ( var i in array ) { for ( var j in array[ i ] ) document.write( array[ i ][ j ] + " " ); document.writeln("<BR>"); } < /SCRIPT > | 1 2 3 1 2 3
Each object has ________ or data and ________ or behavior | attributes, methods
Which of the following is false | Objects do not have the property of information hiding.
An object's methods and attributes are accessed by writing the name of the object followed by the ________. | dot operator
What does the value string contain after the following code is executed? var string = "Good luck on the test"; string = string.charAt( 3 ); | d
What is the value of s1 after the following code is executed? var s1 = "deitel and associates" s1 = s1.slice( 6 ) | and associates
Which of the following methods would you use to search a character for a specific string? | indexOf
Which of the following methods would you use to convert a list of Unicode values into a string containing the corresponding characters | fromCharCode
What will value contain after the following code is executed var value = new Date(); value = value.valueOf(); | a large integer representing the number of milliseconds between midnight January 1, 1970 and the current date
Which of the following methods does the JavaScript Boolean object not possess | toInt
Which of the following methods does the JavaScript Number object not possess? | valueOf
________ allow you to specify the style of your page elements (spacing, margins, etc.) separately from the structure of your document | Cascading Style Sheets
________ are declared in each individual HTML element using the keyword STYLE | Inline styles
Text style sheets use which of the following MIME types | text/css
In the body of a style sheet, CSS rule properties are followed by a ____ | colon
Multiple CSS rule properties in style sheets are separated by a ________. | semicolon
How will the following CSS rule alter the Webpage if it is applied in a style sheet? H1 { font-family: Arial, sans - serif } | All text enclosed by H1 tags will have the sans-serif font if Arial is not supported by the system
What is the purpose of the line beginning with A.nodec in the following script? | The .nodec appended to A is an extension of class styles and will apply only to A elements that specify nodec as their class
What is the significance of the line? LI EM { color: red; font-weight: bold } |It will apply the specified style to text enclosed by the EM tags which are within LI tags.
What is the significance of the following CSS rule? LI, EM { color: red;c font-weight: bold } | It will apply the specified style to text enclosed by either LI or EM tags.
External style sheets are saved with the ________ extension. | .css
In which of the following do you set the MIME type of the external style sheet? | <LINK></LINK>
If an element's position is declared as absolute then ________ |  positioning is set according to the margins of its parent element
Setting an element's position to relative is done within which of the following | <STYLE></STYLE>
Which of the following settings for a background image can be modified to create a "watermark" effect where scrolling will not move the image from its set position | background-attachment
Which of the following settings can be altered to change the darkness of the font | font-weight
When using the width, height and overflow properties of an element, position must be ________ |  not absolute
In order for elements to be floated, position must be ________.| not absolute
Elements which have absolute position are automatically ________ the text flow. | removed from
The outermost layer of the box model is the ___ |  margin
The ________ is the distance between the content inside an element and the edge of the element. | padding
Which of the following is not a border property | shape
The CSS specification gives precedence to ________. |  author styles over user styles
What does the following CSS rule do? .note { font-size: 1.5em } |  It multiplies all text object font sizes with CLASS = "note" by 1.5
The simplest way to reference a DHTML element is by its ________ attribute |ID
which of the following is a JavaScript repetition structure | do/while
Which of the following is not a JavaScript keyword | sub
Which of the following statements is correct | if ( studentGrade >= 60 ) document.write( "Passed" );
What would the browser display if the following code is executed in a script? var x = 11, y = 14; if ( x > 13 ) if ( y > 13 ) document.writeln( "x and y are > 13" ); else document.writeln( "x is <= 13" ); | x is <= 13
What would the browser display if the following code was executed in a script? var product = 0; while ( product <= 25 ); product = 2 + product; | nothing, the script would result in an error
What would the browser display if the following script is executed? <SCRIPT LANGUAGE = "JavaScript"> var count = 0, total = 0; while ( count <= 5 ) { total = total + 10; count = count + 1; } document.write(total); </SCRIPT> | 60
What would the browser display if the following script is executed? <SCRIPT LANGUAGE = "JavaScript"> var count = 5, total = 0; while ( count > -1 ) { total = total - 10; count = count - 1; } document.write(total); </SCRIPT> | -60
If the string passed to parseInt contains a floating-point numeric value, parseInt will ________. | truncate the floating-point part
If the string passed to parseInt contains text characters, parseInt will ________. | return NaN
What type of loop is shown in the script below? <SCRIPT LANGUAGE = "JavaScript"> var gradeValue = 0, total = 0, grade = 0; while ( gradeValue != - 1 ) { total = total + gradeValue; grade = window.prompt("Enter Integer Grade, -1 to Quit:", "0"); gradeValue = parseInt( grade ); } </SCRIPT> | sentinel controlled
The word top in the term top-down stepwise refinement refers to which of the following | the single statement that completely represents the program
What is the value of i after the following statements? i = 2; i += 25 | 27
What is the value of i after the following statements? i = 2; i--; i--; | 0
Which of the following is not required for counter-controlled repetition | sentinel
What would the browser display if the following script was executed? <SCRIPT LANGUAGE = "JavaScript"> for( var i = 0; i < 5; i++ ) document.write("O"); </SCRIPT> | OOOOO
Which of the following are declared correctly? |  for (var i=0;i<100;++i ) { statement; }
Which of the following is declared correctly and will not result in an error assuming x = 2 and y = 30? |  for ( var j = x; j <= 80 * y; j += 5 / x )
Which of the following is true? | for loops increment after the body statement is performed and while loops increment in either condition or body
What is the value of num after the following statement is performed? num = 2 * Math.pow( 2, 3 ); | 16
The ________ multiple selection structure is used to handle multiple decisions making and can be used to replace multiple if and if/else statements | switch
Every switch structure must have ________ labels which are separated by the keyword break.| case
Consider the following code selections. Assume count is initialized to 7 and num is initialized to 0 | 7, 0
What would the browser display if it executed the following script? <SCRIPT LANGUAGE = "JavaScript"> for ( var count = 1; count <= 10; ++count ) { if ( count == 5 ) break; } document.writeln( count ); </SCRIPT> | 5
What would the browser display if it executed the following script? <SCRIPT LANGUAGE = "JavaScript"> for ( var count = 0; count < 10; ++count ) { if ( count == 5 ) continue; } document.writeln( count ); </SCRIPT> | 10
Which of the following will not evaluate to true? | false || false
Which of the following will evaluate to false | false && false
Which of the following is false? | In any flowchart, control structure (sequence, if, if/else, switch, while, do/while or for) can be replaced by 2 rectangle (actions) in sequence
According to Bohm and Jacopini, which of the following does not follow structured programming? | Nested building blocks
The technique of developing and maintaining a large program by constructing it from small, simple pieces is called ________. | divide and conquer
Modules in JavaScript are called ________. | functions
The "prepackaged" functions that belong to JavaScript objects such as Math.pow and Math.round are often called ________. | methods
All variables declared in function definitions are ________. | local variables
Functions are invoked by writing the name of the function, followed by the function's ________ in closed parenthesis | arguments
Function definitions often contain ________ which are considered to be local variables and correspond with the arguments in the function call.| parameters
Which of the following is a legal function call for the function definition provided below? function square( y ) { return y * y; } | square(7+2);
What is the result of writing the keyword var in a function parameter list | he result would be a JavaScript runtime error
What would the function cube return, assuming it is called with the line cube(3). function cube(y); { return y y y; } | JavaScript runtime error
What does the following statement do? Math.floor( Math.random() * 12 ); | This creates a random number from 0 up to but not including 12.
The style of programming in which the user interacts with a GUI component is called ________ programming | event-driven
If the HTML form game has a text field named point in it, what is the proper way to set the text associated with point to 10? | game.point.value = "10"
The ________ of a variable is the period during which it exists in memory | duration
Identifiers that represent local variables in a function ________. | exist while the function in which they are declared is still active
Local variables have ________ duration | automatic
The _______ of an identifier for a variable or function is the portion of the program in which the identifier can be referenced | scope
Giving a local function variable the same name as a global variable will result in which of the following | The local variable will "hide" the global variable
_________ are data structures consisting of related data items (sometimes called collections of data items) | arrays
To refer to a particular location or element in the array, we specify the name of the array and the ________ of the particular element in the array | position number
Which of the following is the proper method to dynamically allocate memory to an array of 100 elements | var c = new Array( 100 );
The statement on line 1 ________ the array while the statement on line 2 ________ the array. 1 var c; 2 c = new Array( 12 ); | declares, allocates
Initializing an array directly involves using the ________ control structure. | for loop
What would the browser display if this script was executed? <SCRIPT LANGUAGE = "JavaScript"> var c = new Array(8) for( var i = 0; i < 8; i++ ) c[i] = i; document.write(c[8]) </SCRIPT> | undefined
What would the browser display if this script was executed? <SCRIPT LANGUAGE = "JavaScript"> var c = new Array(8) for( var i = 0; i < 10; i++ ) c[i] = i; document.write(c[9]) </SCRIPT> | 9
Which of the following is an illegal array initialization statement |  var n = new Array( 5 ); n = [ 10, 20, 30, 40, 50
Which of the following things is unspecified in the following line of code? <!DOCTYPE letter SYSTEM "letter.dtd"> | The type of browser you are using.
Which of the following are tags is used to define rules for an element? | <!ELEMENT ... (#PCDATA)>
Which of the following elements is not valid inside a group element in an XBRL document? | value
Which of the following XML based markup languages provides a protocol for business transactions on the Internet? | cXML.
The ________ attribute is added to a TABLE element's opening tag to bind a data island to a table | DATASRC
Which of the following is the correct processing instruction that specifies an XSL document (myXSL.xsl) to be used to transform an XML document. | <?xml:stylesheet type = "text/xsl" href="myXSL.xsl">
The ________ element generates the markup for an element of the specified name in the output HTML | xsl:element
Which of the following is not a type of DTD? | Table based
The ________ parses and translates all inbound and outbound messages going to and from a business. | BizTalk Server.
All Biztalk documents have the root element ________. | BizTalk
SOAP stands for | Simple Object Access Protocol
Microsoft's version of scripting that uses the Java syntax is called | JScript
________ was originally created by ________. | JavaScript, Netscape
The default scripting language for Netscape and Internet Explorer is ________ | ECMAScript
In the following line, the word document is a ________ which resides in the computer's memory and contains information used by the script. document.writeln("Hello World"); | object
In the following line, the word writeln is a ________ which performs a task or action in the script. | method
The line window.alert("Hello world") will display output in ________. | a dialog box
Consider the following script. What is wrong with the following code? 1 <SCRIPT LANGUAGE = "JavaScript"> 2 var firstNumber, 3 secondNumber; 4 thirdNumber; 5 6 thirdNumber = 7 parseInt( window.prompt( "Enter an integer", 0 ) ); 8 document.write( thirdNumber ); 9 </SCRIPT> | The word var must be placed before thirdNumber in line 4
What would the browser display if the following script was executed and the user entered 5 at both prompts? 1 <SCRIPT LANGUAGE = "JavaScript"> 2 var firstNumber = window.prompt("Enter an integer", 0); 3 var secondNumber = window.prompt("Enter an integer",0); 4 var thirdNumber; 5 thirdNumber = firstNumber + secondNumber; 6 document.write( thirdNumber ); 7 </SCRIPT> | 55
What is the result of the statement 17 % 5? |  2
Which of the following selections does not follow the rules of operator precedence? Assume that the operators on the left are evaluated first | parentheses, subtraction, modulus
What is the evaluation of the following expression? ((3+ (5 + 4) * 7) + 4) / 5 |  14
Which of the following is not a valid equality or relational operator | =
________ is an artificial and informal language that helps programmers develop algorithms | Pseudocode
A program in which all statements are executed one after the other in the order in which they are written exhibit ________. | ...
Which of the following contradicts the notion of structured programming? | goto
The word sequence in the term sequence structure refers to the sequence of ________ | JavaScript instructions in a script
Which of the following is not one of Bohm and Jacopini's three control structures | goto-less structure
Which of the following flowchart symbols indicates that a decision is to be made? |  diamond
Which of the following is not a JavaScript selection structure | for/in
Allow to validate documents that use markup from multiple namespaces? | Namespace support
Match the xml data againts its corresponding data type in Schema? <start>05:30:10.5</start> |time
Which one of the following is the root element of all XML Schema documents? | Schema
Most DOM objects such as XMLDOMAttribute, XMLDOMElement, XMLDOMEntity, XMLDOMComment etc have several common methods and properties since they are inherited from a common object. Which object is it? |XMLDOMNode
DOM considers all items present in XML document as node? | true
The item() method of XMLDOMNodeList and XMLDOMNamedNodeMap return the node present at specified index | true
What is the result of the statement 17 % 5? | 2
What is the effect of the join statement in the following code? var theArray1 = [ 1, 2, 3, 4, 5, 6, 7, 8, 9, 10 ], theArray2 = [ 1, 2, 3, 4, 5, 6, 7, 8, 9, 10 ]; var value = theArray1.join( " " ); |The join method will create a string from the values in theArray1.
Where on the browser will the command window.status( "text" ) display output? | on the status bar
In a switch structure, the ________ case clause is used to process exceptional conditions and is usually listed last. | default
Which of the following is the proper method to dynamically allocate memory to an array of 100 elements? | var c = new Array( 100 );
Call-by- ________ is the method of passing a copy of the argument's value to a function. | value
MC: How many comparisons will a linear search function makes before finding a match if the search key has a value of 3 and the array x has the values: x[ 0 ] = 0 x[ 1 ] = 2 x[ 2 ] = 1 x[ 3 ] = 4 x[ 4 ] = 3 x[ 5 ] = 3 | 5
Which of the following selections does not follow the rules of operator precedence. Assume that the operators on the left are evaluated first. | parentheses, subtraction, modulus
The \n,\t, \r escape sequences do not affect HTML rendering unless they are used between which tags? | <PRE></PRE>
Identifiers which have static duration ________. | are globally accessible to the script
What would the browser display if this script was executed? <SCRIPT LANGUAGE = "JavaScript"> var c = new Array(8); for( var i = 0; i < 10; i++ ) c[i] = i; document.write(c[9]) </SCRIPT> | 9
What will value contain after the following code is executed? var value = new Date(); value = value.valueOf(); | a large integer representing the number of milliseconds between midnight January 1, 1970 and the current date
What would the browser display if the following script was executed? <SCRIPT LANGUAGE = "JavaScript"> for( int i = 0; i < 5; i++ ) document.write("X"); </SCRIPT> | Nothing, the script would generate an error
With the ________, scripts can respond to a user moving the mouse, scrolling up or down the screen or entering keystrokes | event model.
What is the evaluation of the following expression? ((3+ ( 5 + 4 ) * 7 ) + 4 ) / 5 | 14
The chroma filter is used to ________. | apply transparency effects dynamically
What would the browser display if the following code is executed in a script? var grade = 59 if ( grade >= 60 ) document.writeln( "Passed." ); else document.write( "Failed. " ); document.writeln( "You must take this course again." ); | Failed
Script-level variables have ________ duration. | static
Which of the following is not a valid equality or relational operator? | =
Which of the following is not a property of the glow filter? | direction
Which of the following is false? | In any flowchart, control structure (sequence, if, if/else, switch, while, do/while or for) can be replaced by 2 rectangle (actions) in sequence.
The ________ attribute of the ________ element specifies another element that is identified by its ________ attribute. | FOR, SCRIPT, ID.
Microsoft's version of scripting that uses the Java syntax is called ________. | JScript
Which of the following is the proper method to access the length of the array arr[]? | arr.length
The value a in the following statement is called the ________ and the value b is called the ________. face = Math.floor( a + Math.random() * b ); | shifting value, scaling factor | See More
The value a in the following statement is called the ________ and the value b is called the ________. face = Math.floor( a + Math.random() * b ); | shifting value, scaling factor
Which of these characters can be included within the text in an XML document in literal form? | ; : -
XML parser checks for validity and well formed ness? |True
XML developer has to ensure the uniqueness of the element names and attributes in a document? | true
XML is transformed only via XSLT? | false
Browser has the ability distinguish duplicate element names in an XML document? | false
Which of these is a valid comment in XML? | <!- -This data should be hidden <FIRSTNAME>Joe</FIRSTNAME> <LASTNAME>Johnson</LASTNAME> - ->
What does the keyword SYSTEM indicate in the following code? <?xml version ="1.0"?> <!DOCTYPE Book SYSTEM "book.dtd"> | Book.dtd is an external DTD
Which of the following is not a keyword used for default settings in an! ATTLIST element? | DEFINE
External DTDs use the keyword URL to specify the location of the DTD? | false
The question mark (?) operator indicates | either zero or one occurrence.
For each element type associated with a sequence element, there must be an element in the XML instance in the same order? | true
Specifies that the attribute cannot be used? | prohibited
An XML Schema defines whether an element is empty or can include text. | true
In schema, the ALL element requires that | each element in the group must occur at most once
